product_id,category,color1,color2,color3,color4,color5
2015,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
2016,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Burly Wood
2017,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Slate Gray,Cadet Blue,Rosy Brown
2018,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
2019,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Lightsteel Blue,Gainsboro
2020,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Dim Gray,Light Slate Gray,Rosy Brown
2021,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2022,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
2023,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
2024,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Dark Slate Blue,Slate Gray,Teal
2025,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Light Gray,Powder Blue,Light Blue
2026,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
2027,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
2028,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Light Gray,Thistle
2029,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
2030,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2031,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
2032,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
2033,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Thistle,Pink
2034,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Lightsteel Blue,Light Blue
2035,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2036,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Gray
2037,T-shirt/top|Pullover|Shirt,Dark Gray,Lightsteel Blue,Silver,Cadet Blue,Sky Blue
2038,T-shirt/top|Pullover|Shirt,Indian Red,Rosy Brown,Gray,Peru,Sienna
2039,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
2040,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Cadet Blue,Lightsteel Blue
2041,T-shirt/top|Pullover|Shirt,Tan,Burly Wood,Dark Salmon,Light Pink,Light Salmon
2042,T-shirt/top|Pullover|Shirt,Lavender,Gainsboro,Misty Rose,Light Gray,Pink
2043,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2044,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Light Gray
2045,T-shirt/top|Pullover|Shirt,Lightsteel Blue,Silver,Thistle,Sky Blue,Dark Gray
2046,T-shirt/top|Pullover|Shirt,White Smoke,Linen,Alice Blue,Lavender Blush,Ghost White
2047,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Light Slate Gray,Cadet Blue,Gray
2048,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Light Slate Gray,Silver
2049,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Dark Salmon,Light Slate Gray
2050,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
2051,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Thistle,Lightsteel Blue,Tan
2052,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Pale Violet Red,Light Coral,Gray
2053,T-shirt/top|Pullover|Shirt,Rosy Brown,Light Slate Gray,Gray,Slate Gray,Dark Gray
2054,T-shirt/top|Pullover|Shirt,Tan,Silver,Burly Wood,Dark Gray,Thistle
2055,T-shirt/top|Pullover|Shirt,Silver,Tan,Thistle,Light Gray,Burly Wood
2056,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Peachpuff,Pink
2057,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Cadet Blue,Lightsteel Blue
2058,T-shirt/top|Pullover|Shirt,Tan,Burly Wood,Dark Salmon,Light Salmon,Silver
2059,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Peru,Indian Red
2060,T-shirt/top|Pullover|Shirt,Dim Gray,Sienna,Gray,Darkolive Green,Dark Slate Gray
2061,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Indian Red
2062,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Rosy Brown,Slate Gray,Cadet Blue
2063,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Cadet Blue
2064,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
2065,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Burly Wood,Rosy Brown
2066,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Thistle,Pink
2067,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Gray
2068,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Rosy Brown,Dark Salmon
2069,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Light Slate Gray,Teal
2070,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Rosy Brown,Thistle
2071,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Light Coral,Tan
2072,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Rosy Brown
2073,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Tan,Lightsteel Blue,Thistle
2074,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Lightsteel Blue,Thistle,Tan
2075,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
2076,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Rosy Brown,Dark Salmon
2077,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2078,T-shirt/top|Pullover|Shirt,Light Slate Gray,Slate Gray,Gray,Cadet Blue,Steel Blue
2079,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
2080,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Sienna,Darkolive Green
2081,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
2082,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Dark Salmon,Light Slate Gray
2083,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Gray,Slate Gray,Dark Gray
2084,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Lightsteel Blue,Thistle
2085,T-shirt/top|Pullover|Shirt,Silver,Thistle,Light Gray,Lightsteel Blue,Pink
2086,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Cadet Blue,Tan
2087,T-shirt/top|Pullover|Shirt,Tan,Dark Salmon,Rosy Brown,Dark Gray,Burly Wood
2088,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Steel Blue
2089,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Thistle,Lightsteel Blue
2090,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Lightsteel Blue,Gainsboro
2091,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Dark Salmon
2092,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2093,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Rosy Brown,Slate Gray,Cadet Blue
2094,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
2095,T-shirt/top|Pullover|Shirt,Sienna,Indian Red,Saddle Brown,Brown,Firebrick
2096,T-shirt/top|Pullover|Shirt,Dark Gray,Light Slate Gray,Rosy Brown,Cadet Blue,Gray
2097,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
2098,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Slate Gray,Rosy Brown,Cadet Blue
2099,T-shirt/top|Pullover|Shirt,Dim Gray,Sienna,Gray,Darkolive Green,Saddle Brown
2100,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Gray,Light Coral
2101,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2102,T-shirt/top|Pullover|Shirt,Gainsboro,Light Gray,Misty Rose,Lavender,Antique White
2103,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2104,T-shirt/top|Pullover|Shirt,Rosy Brown,Light Coral,Indian Red,Pale Violet Red,Dark Salmon
2105,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Cadet Blue,Light Slate Gray
2106,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Lightsteel Blue,Thistle,Light Gray
2107,T-shirt/top|Pullover|Shirt,Silver,Thistle,Light Gray,Pink,Light Pink
2108,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
2109,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Salmon,Dark Gray,Light Coral,Tan
2110,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Silver,Rosy Brown,Burly Wood
2111,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
2112,T-shirt/top|Pullover|Shirt,Misty Rose,Gainsboro,Antique White,Linen,Blanched Almond
2113,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Teal
2114,T-shirt/top|Pullover|Shirt,Dim Gray,Darkolive Green,Gray,Dark Slate Gray,Slate Gray
2115,T-shirt/top|Pullover|Shirt,Light Slate Gray,Slate Gray,Steel Blue,Gray,Cadet Blue
2116,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Peru
2117,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Lightsteel Blue,Gainsboro
2118,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2119,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
2120,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Thistle,Pink
2121,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Light Gray,Powder Blue,Light Blue
2122,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Dark Salmon,Burly Wood,Rosy Brown
2123,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Dark Gray,Light Slate Gray,Cadet Blue
2124,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Salmon,Light Coral,Dark Gray,Tan
2125,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Cadet Blue
2126,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2127,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Gainsboro,Lightsteel Blue
2128,T-shirt/top|Pullover|Shirt,Dark Gray,Cadet Blue,Rosy Brown,Light Slate Gray,Silver
2129,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Burly Wood,Thistle
2130,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Thistle,Lightsteel Blue,Plum
2131,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Pink
2132,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2133,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Gainsboro,Thistle,Light Blue
2134,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Cadet Blue,Gray,Light Slate Gray
2135,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
2136,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Thistle,Lightsteel Blue,Tan
2137,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2138,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
2139,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Burly Wood
2140,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Cadet Blue,Rosy Brown
2141,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Dim Gray,Rosy Brown
2142,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dark Gray
2143,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
2144,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
2145,T-shirt/top|Pullover|Shirt,Peru,Dark Khaki,Sandy Brown,Goldenrod,Dark Salmon
2146,T-shirt/top|Pullover|Shirt,Dim Gray,Darkolive Green,Gray,Dark Slate Gray,Sienna
2147,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Gainsboro,Thistle,Pink
2148,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Powder Blue,Light Blue,Silver
2149,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
2150,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Light Gray,Thistle,Light Blue
2151,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2152,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Silver,Rosy Brown,Burly Wood
2153,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dim Gray
2154,T-shirt/top|Pullover|Shirt,Peru,Rosy Brown,Indian Red,Dark Goldenrod,Sienna
2155,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Rosy Brown,Dark Salmon,Burly Wood
2156,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Burly Wood,Thistle
2157,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
2158,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2159,T-shirt/top|Pullover|Shirt,Gainsboro,Lavender,Light Gray,Powder Blue,Light Blue
2160,T-shirt/top|Pullover|Shirt,Light Slate Gray,Rosy Brown,Slate Gray,Gray,Dark Gray
2161,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Thistle,Tan
2162,T-shirt/top|Pullover|Shirt,Lavender,Gainsboro,Misty Rose,Linen,White Smoke
2163,T-shirt/top|Pullover|Shirt,Lightsteel Blue,Thistle,Silver,Dark Gray,Sky Blue
2164,T-shirt/top|Pullover|Shirt,Tan,Silver,Dark Gray,Burly Wood,Thistle
2165,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Peru,Light Slate Gray,Dark Salmon
2166,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Rosy Brown,Dark Gray,Cadet Blue
2167,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
2168,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
2169,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
2170,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Pale Violet Red,Rosy Brown
2171,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
2172,T-shirt/top|Pullover|Shirt,Dark Gray,Light Slate Gray,Cadet Blue,Rosy Brown,Gray
2173,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
2174,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Dark Gray
2175,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Lightsteel Blue,Rosy Brown,Cadet Blue
2176,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
2177,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Silver,Tan,Thistle
2178,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Lightsteel Blue,Sky Blue,Light Blue
2179,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Gainsboro,Lightsteel Blue
2180,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2181,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Cadet Blue
2182,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Dark Gray,Light Gray
2183,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Tan,Thistle,Burly Wood
2184,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
2185,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Rosy Brown,Slate Gray,Cadet Blue
2186,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
2187,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Dark Gray
2188,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Silver,Dark Salmon
2189,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Light Blue
2190,T-shirt/top|Pullover|Shirt,Dim Gray,Darkolive Green,Gray,Slate Gray,Sienna
2191,T-shirt/top|Pullover|Shirt,Light Gray,Silver,Thistle,Gainsboro,Lightsteel Blue
2192,T-shirt/top|Pullover|Shirt,Silver,Thistle,Tan,Dark Gray,Lightsteel Blue
2193,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Cadet Blue,Gray
2194,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2195,T-shirt/top|Pullover|Shirt,Dim Gray,Gray,Slate Gray,Light Slate Gray,Teal
2196,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Dim Gray,Light Slate Gray,Teal
2197,T-shirt/top|Pullover|Shirt,Rosy Brown,Tan,Dark Salmon,Dark Gray,Burly Wood
2198,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Lightsteel Blue,Light Blue,Thistle
2199,T-shirt/top|Pullover|Shirt,Gray,Rosy Brown,Light Slate Gray,Slate Gray,Cadet Blue
2200,T-shirt/top|Pullover|Shirt,Powder Blue,Light Blue,Pale Turquoise,Light Gray,Gainsboro
2201,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Dark Gray,Light Gray
2202,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2203,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
2204,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Dark Salmon,Silver
2205,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Tan,Lightsteel Blue
2206,T-shirt/top|Pullover|Shirt,Slate Gray,Gray,Dim Gray,Light Slate Gray,Steel Blue
2207,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Silver,Burly Wood,Rosy Brown
2208,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Tan,Lightsteel Blue
2209,T-shirt/top|Pullover|Shirt,Dim Gray,Dark Slate Blue,Slate Gray,Steel Blue,Dark Slate Gray
2210,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
2211,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Cadet Blue,Silver,Tan
2212,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Light Coral,Tan
2213,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Dim Gray,Cadet Blue
2214,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2215,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Light Slate Gray,Dark Gray,Slate Gray
2216,T-shirt/top|Pullover|Shirt,Linen,Misty Rose,White Smoke,Antique White,Lavender Blush
2217,T-shirt/top|Pullover|Shirt,Peru,Dark Salmon,Dark Goldenrod,Rosy Brown,Chocolate
2218,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
2219,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Rosy Brown,Dark Salmon
2220,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Dark Gray,Thistle,Light Gray
2221,T-shirt/top|Pullover|Shirt,Light Pink,Light Salmon,Dark Salmon,Pink,Tan
2222,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Light Coral
2223,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2224,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Dark Salmon
2225,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
2226,T-shirt/top|Pullover|Shirt,Light Pink,Light Salmon,Dark Salmon,Pink,Tan
2227,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Silver,Burly Wood,Dark Sea Green
2228,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Dark Gray,Light Gray
2229,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Cadet Blue,Slate Gray,Rosy Brown
2230,T-shirt/top|Pullover|Shirt,Rosy Brown,Gray,Peru,Light Slate Gray,Slate Gray
2231,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Light Coral,Salmon,Light Salmon
2232,T-shirt/top|Pullover|Shirt,Silver,Tan,Light Gray,Thistle,Burly Wood
2233,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
2234,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Silver,Light Blue,Thistle
2235,T-shirt/top|Pullover|Shirt,Peru,Dark Salmon,Salmon,Light Coral,Coral
2236,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Thistle,Tan,Pink
2237,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Thistle,Lightsteel Blue
2238,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Silver,Burly Wood,Dark Sea Green
2239,T-shirt/top|Pullover|Shirt,Dark Salmon,Rosy Brown,Tan,Light Coral,Peru
2240,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Dark Salmon,Light Slate Gray
2241,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Silver,Rosy Brown,Burly Wood
2242,T-shirt/top|Pullover|Shirt,Slate Gray,Light Slate Gray,Gray,Steel Blue,Dim Gray
2243,T-shirt/top|Pullover|Shirt,Tan,Rosy Brown,Dark Salmon,Dark Gray,Burly Wood
2244,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Rosy Brown,Burly Wood,Dark Salmon
2245,T-shirt/top|Pullover|Shirt,Dark Slate Gray,Dim Gray,Darkolive Green,Teal,Gray
2246,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
2247,T-shirt/top|Pullover|Shirt,Tan,Burly Wood,Dark Gray,Silver,Dark Salmon
2248,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Peachpuff,Pink
2249,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2250,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Light Slate Gray,Gray,Cadet Blue
2251,T-shirt/top|Pullover|Shirt,Light Gray,Gainsboro,Misty Rose,Lavender,Peachpuff
2252,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Burly Wood,Rosy Brown,Silver
2253,T-shirt/top|Pullover|Shirt,Rosy Brown,Light Slate Gray,Gray,Slate Gray,Dark Gray
2254,T-shirt/top|Pullover|Shirt,Silver,Dark Gray,Lightsteel Blue,Thistle,Tan
2255,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Slate Gray,Light Slate Gray,Rosy Brown
2256,T-shirt/top|Pullover|Shirt,Silver,Light Gray,Tan,Burly Wood,Pink
2257,T-shirt/top|Pullover|Shirt,Gray,Light Slate Gray,Slate Gray,Rosy Brown,Dim Gray
2258,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Tan,Dark Salmon,Silver
2259,T-shirt/top|Pullover|Shirt,Silver,Tan,Dark Gray,Burly Wood,Thistle
2260,T-shirt/top|Pullover|Shirt,Dark Gray,Silver,Rosy Brown,Lightsteel Blue,Cadet Blue
2261,T-shirt/top|Pullover|Shirt,Dark Gray,Tan,Rosy Brown,Silver,Dark Sea Green
2262,T-shirt/top|Pullover|Shirt,Gray,Dim Gray,Rosy Brown,Sienna,Slate Gray
2263,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Rosy Brown,Burly Wood,Dark Khaki
2264,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Silver,Cadet Blue
2265,T-shirt/top|Pullover|Shirt,Silver,Lightsteel Blue,Thistle,Light Gray,Light Blue
2266,T-shirt/top|Pullover|Shirt,Light Slate Gray,Gray,Slate Gray,Rosy Brown,Cadet Blue
2267,T-shirt/top|Pullover|Shirt,Tan,Dark Gray,Rosy Brown,Silver,Burly Wood
2268,T-shirt/top|Pullover|Shirt,Silver,Thistle,Lightsteel Blue,Light Gray,Dark Gray
2269,T-shirt/top|Pullover|Shirt,Gray,Slate Gray,Light Slate Gray,Dim Gray,Rosy Brown
2270,T-shirt/top|Pullover|Shirt,Dark Gray,Rosy Brown,Tan,Dark Sea Green,Cadet Blue
2271,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Dark Salmon,Tan,Light Coral
2272,T-shirt/top|Pullover|Shirt,Light Gray,Peachpuff,Gainsboro,Pink,Wheat
2273,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Cadet Blue,Light Slate Gray
2274,T-shirt/top|Pullover|Shirt,Light Coral,Salmon,Dark Salmon,Peru,Indian Red
2275,T-shirt/top|Pullover|Shirt,Rosy Brown,Dark Gray,Gray,Light Slate Gray,Cadet Blue
